Date,Lat,Long,confirmed,cured,dead
2020/3/23,14.6415,-61.0242,53,0,1
2020/3/24,14.6415,-61.0242,57,0,1
2020/3/25,14.6415,-61.0242,66,0,1
2020/3/26,14.6415,-61.0242,66,0,1
2020/3/27,14.6415,-61.0242,81,0,1
2020/3/28,14.6415,-61.0242,93,0,1
2020/3/29,14.6415,-61.0242,93,0,1
2020/3/30,14.6415,-61.0242,93,0,1
2020/3/31,14.6415,-61.0242,128,27,3
2020/4/1,14.6415,-61.0242,135,27,3
2020/4/2,14.6415,-61.0242,138,27,3
2020/4/3,14.6415,-61.0242,143,27,3
2020/4/4,14.6415,-61.0242,145,27,3
2020/4/5,14.6415,-61.0242,149,50,4
2020/4/6,14.6415,-61.0242,151,50,4
2020/4/7,14.6415,-61.0242,152,50,4
2020/4/8,14.6415,-61.0242,154,50,6
2020/4/9,14.6415,-61.0242,154,50,6
2020/4/10,14.6415,-61.0242,155,50,6
2020/4/11,14.6415,-61.0242,155,50,6
2020/4/12,14.6415,-61.0242,155,50,6
2020/4/13,14.6415,-61.0242,157,50,6
2020/4/14,14.6415,-61.0242,157,50,6
2020/4/15,14.6415,-61.0242,158,73,8
2020/4/16,14.6415,-61.0242,158,73,8
2020/4/17,14.6415,-61.0242,158,73,8
2020/4/18,14.6415,-61.0242,158,73,8
2020/1/22,-12.8275,45.1662,0,0,0
2020/1/23,-12.8275,45.1662,0,0,0
2020/1/24,-12.8275,45.1662,0,0,0
2020/1/25,-12.8275,45.1662,0,0,0
2020/1/26,-12.8275,45.1662,0,0,0
2020/1/27,-12.8275,45.1662,0,0,0
2020/1/28,-12.8275,45.1662,0,0,0
2020/1/29,-12.8275,45.1662,0,0,0
2020/1/30,-12.8275,45.1662,0,0,0
2020/1/31,-12.8275,45.1662,0,0,0
2020/2/1,-12.8275,45.1662,0,0,0
2020/2/2,-12.8275,45.1662,0,0,0
2020/2/3,-12.8275,45.1662,0,0,0
2020/2/4,-12.8275,45.1662,0,0,0
2020/2/5,-12.8275,45.1662,0,0,0
2020/2/6,-12.8275,45.1662,0,0,0
2020/2/7,-12.8275,45.1662,0,0,0
2020/2/8,-12.8275,45.1662,0,0,0
2020/2/9,-12.8275,45.1662,0,0,0
2020/2/10,-12.8275,45.1662,0,0,0
2020/2/11,-12.8275,45.1662,0,0,0
2020/2/12,-12.8275,45.1662,0,0,0
2020/2/13,-12.8275,45.1662,0,0,0
2020/2/14,-12.8275,45.1662,0,0,0
2020/2/15,-12.8275,45.1662,0,0,0
2020/2/16,-12.8275,45.1662,0,0,0
2020/2/17,-12.8275,45.1662,0,0,0
2020/2/18,-12.8275,45.1662,0,0,0
2020/2/19,-12.8275,45.1662,0,0,0
2020/2/20,-12.8275,45.1662,0,0,0
2020/2/21,-12.8275,45.1662,0,0,0
2020/2/22,-12.8275,45.1662,0,0,0
2020/2/23,-12.8275,45.1662,0,0,0
2020/2/24,-12.8275,45.1662,0,0,0
2020/2/25,-12.8275,45.1662,0,0,0
2020/2/26,-12.8275,45.1662,0,0,0
2020/2/27,-12.8275,45.1662,0,0,0
2020/2/28,-12.8275,45.1662,0,0,0
2020/2/29,-12.8275,45.1662,0,0,0
2020/3/1,-12.8275,45.1662,0,0,0
2020/3/2,-12.8275,45.1662,0,0,0
2020/3/3,-12.8275,45.1662,0,0,0
2020/3/4,-12.8275,45.1662,0,0,0
2020/3/5,-12.8275,45.1662,0,0,0
2020/3/6,-12.8275,45.1662,0,0,0
2020/3/7,-12.8275,45.1662,0,0,0
2020/3/8,-12.8275,45.1662,0,0,0
2020/3/9,-12.8275,45.1662,0,0,0
2020/3/10,-12.8275,45.1662,0,0,0
2020/3/11,-12.8275,45.1662,0,0,0
2020/3/12,-12.8275,45.1662,0,0,0
2020/3/13,-12.8275,45.1662,0,0,0
2020/3/14,-12.8275,45.1662,0,0,0
2020/3/15,-12.8275,45.1662,1,0,0
2020/3/16,-12.8275,45.1662,1,0,0
2020/3/17,-12.8275,45.1662,1,0,0
2020/3/18,-12.8275,45.1662,3,0,0
2020/3/19,-12.8275,45.1662,3,0,0
2020/3/20,-12.8275,45.1662,6,0,0
2020/3/21,-12.8275,45.1662,7,0,0
2020/3/22,-12.8275,45.1662,11,0,0
2020/3/23,-12.8275,45.1662,24,0,0
2020/3/24,-12.8275,45.1662,36,0,0
2020/3/25,-12.8275,45.1662,36,0,0
2020/3/26,-12.8275,45.1662,36,0,0
2020/3/27,-12.8275,45.1662,50,0,0
2020/3/28,-12.8275,45.1662,63,0,0
2020/3/29,-12.8275,45.1662,63,0,0
2020/3/30,-12.8275,45.1662,82,10,0
2020/3/31,-12.8275,45.1662,94,10,1
2020/4/1,-12.8275,45.1662,94,10,1
2020/4/2,-12.8275,45.1662,116,10,1
2020/4/3,-12.8275,45.1662,128,10,2
2020/4/4,-12.8275,45.1662,134,14,2
2020/4/5,-12.8275,45.1662,147,14,2
2020/4/6,-12.8275,45.1662,147,14,2
2020/4/7,-12.8275,45.1662,171,22,2
2020/4/8,-12.8275,45.1662,171,22,2
2020/4/9,-12.8275,45.1662,184,22,2
2020/4/10,-12.8275,45.1662,191,50,2
2020/4/11,-12.8275,45.1662,196,59,3
2020/4/12,-12.8275,45.1662,196,59,3
2020/4/13,-12.8275,45.1662,207,59,3
2020/4/14,-12.8275,45.1662,217,69,3
2020/4/15,-12.8275,45.1662,217,69,3
2020/4/16,-12.8275,45.1662,233,69,3
2020/4/17,-12.8275,45.1662,245,117,4
2020/4/18,-12.8275,45.1662,254,117,4
2020/1/22,-20.9043,165.618,0,0,0
2020/1/23,-20.9043,165.618,0,0,0
2020/1/24,-20.9043,165.618,0,0,0
2020/1/25,-20.9043,165.618,0,0,0
2020/1/26,-20.9043,165.618,0,0,0
2020/1/27,-20.9043,165.618,0,0,0
2020/1/28,-20.9043,165.618,0,0,0
2020/1/29,-20.9043,165.618,0,0,0
2020/1/30,-20.9043,165.618,0,0,0
2020/1/31,-20.9043,165.618,0,0,0
2020/2/1,-20.9043,165.618,0,0,0
2020/2/2,-20.9043,165.618,0,0,0
2020/2/3,-20.9043,165.618,0,0,0
2020/2/4,-20.9043,165.618,0,0,0
2020/2/5,-20.9043,165.618,0,0,0
2020/2/6,-20.9043,165.618,0,0,0
2020/2/7,-20.9043,165.618,0,0,0
2020/2/8,-20.9043,165.618,0,0,0
2020/2/9,-20.9043,165.618,0,0,0
2020/2/10,-20.9043,165.618,0,0,0
2020/2/11,-20.9043,165.618,0,0,0
2020/2/12,-20.9043,165.618,0,0,0
2020/2/13,-20.9043,165.618,0,0,0
2020/2/14,-20.9043,165.618,0,0,0
2020/2/15,-20.9043,165.618,0,0,0
2020/2/16,-20.9043,165.618,0,0,0
2020/2/17,-20.9043,165.618,0,0,0
2020/2/18,-20.9043,165.618,0,0,0
2020/2/19,-20.9043,165.618,0,0,0
2020/2/20,-20.9043,165.618,0,0,0
2020/2/21,-20.9043,165.618,0,0,0
2020/2/22,-20.9043,165.618,0,0,0
2020/2/23,-20.9043,165.618,0,0,0
2020/2/24,-20.9043,165.618,0,0,0
2020/2/25,-20.9043,165.618,0,0,0
2020/2/26,-20.9043,165.618,0,0,0
2020/2/27,-20.9043,165.618,0,0,0
2020/2/28,-20.9043,165.618,0,0,0
2020/2/29,-20.9043,165.618,0,0,0
2020/3/1,-20.9043,165.618,0,0,0
2020/3/2,-20.9043,165.618,0,0,0
2020/3/3,-20.9043,165.618,0,0,0
2020/3/4,-20.9043,165.618,0,0,0
2020/3/5,-20.9043,165.618,0,0,0
2020/3/6,-20.9043,165.618,0,0,0
2020/3/7,-20.9043,165.618,0,0,0
2020/3/8,-20.9043,165.618,0,0,0
2020/3/9,-20.9043,165.618,0,0,0
2020/3/10,-20.9043,165.618,0,0,0
2020/3/11,-20.9043,165.618,0,0,0
2020/3/12,-20.9043,165.618,0,0,0
2020/3/13,-20.9043,165.618,0,0,0
2020/3/14,-20.9043,165.618,0,0,0
2020/3/15,-20.9043,165.618,0,0,0
2020/3/16,-20.9043,165.618,0,0,0
2020/3/17,-20.9043,165.618,0,0,0
2020/3/18,-20.9043,165.618,0,0,0
2020/3/19,-20.9043,165.618,2,0,0
2020/3/20,-20.9043,165.618,2,0,0
2020/3/21,-20.9043,165.618,4,0,0
2020/3/22,-20.9043,165.618,4,0,0
2020/3/23,-20.9043,165.618,8,0,0
2020/3/24,-20.9043,165.618,10,0,0
2020/3/25,-20.9043,165.618,14,0,0
2020/3/26,-20.9043,165.618,14,0,0
2020/3/27,-20.9043,165.618,15,0,0
2020/3/28,-20.9043,165.618,15,0,0
2020/3/29,-20.9043,165.618,15,0,0
2020/3/30,-20.9043,165.618,15,0,0
2020/3/31,-20.9043,165.618,16,0,0
2020/4/1,-20.9043,165.618,16,0,0
2020/4/2,-20.9043,165.618,18,1,0
2020/4/3,-20.9043,165.618,18,1,0
2020/4/4,-20.9043,165.618,17,1,0
2020/4/5,-20.9043,165.618,18,1,0
2020/4/6,-20.9043,165.618,18,1,0
2020/4/7,-20.9043,165.618,18,1,0
2020/4/8,-20.9043,165.618,18,1,0
2020/4/9,-20.9043,165.618,18,1,0
2020/4/10,-20.9043,165.618,18,1,0
2020/4/11,-20.9043,165.618,18,1,0
2020/4/12,-20.9043,165.618,18,1,0
2020/4/13,-20.9043,165.618,18,1,0
2020/4/14,-20.9043,165.618,18,1,0
2020/4/15,-20.9043,165.618,18,1,0
2020/4/16,-20.9043,165.618,18,1,0
2020/4/17,-20.9043,165.618,18,14,0
2020/4/18,-20.9043,165.618,18,14,0
2020/1/22,-21.1351,55.2471,0,0,0
2020/1/23,-21.1351,55.2471,0,0,0
2020/1/24,-21.1351,55.2471,0,0,0
2020/1/25,-21.1351,55.2471,0,0,0
2020/1/26,-21.1351,55.2471,0,0,0
2020/1/27,-21.1351,55.2471,0,0,0
2020/1/28,-21.1351,55.2471,0,0,0
2020/1/29,-21.1351,55.2471,0,0,0
2020/1/30,-21.1351,55.2471,0,0,0
2020/1/31,-21.1351,55.2471,0,0,0
2020/2/1,-21.1351,55.2471,0,0,0
2020/2/2,-21.1351,55.2471,0,0,0
2020/2/3,-21.1351,55.2471,0,0,0
2020/2/4,-21.1351,55.2471,0,0,0
2020/2/5,-21.1351,55.2471,0,0,0
2020/2/6,-21.1351,55.2471,0,0,0
2020/2/7,-21.1351,55.2471,0,0,0
2020/2/8,-21.1351,55.2471,0,0,0
2020/2/9,-21.1351,55.2471,0,0,0
2020/2/10,-21.1351,55.2471,0,0,0
2020/2/11,-21.1351,55.2471,0,0,0
2020/2/12,-21.1351,55.2471,0,0,0
2020/2/13,-21.1351,55.2471,0,0,0
2020/2/14,-21.1351,55.2471,0,0,0
2020/2/15,-21.1351,55.2471,0,0,0
2020/2/16,-21.1351,55.2471,0,0,0
2020/2/17,-21.1351,55.2471,0,0,0
2020/2/18,-21.1351,55.2471,0,0,0
2020/2/19,-21.1351,55.2471,0,0,0
2020/2/20,-21.1351,55.2471,0,0,0
2020/2/21,-21.1351,55.2471,0,0,0
2020/2/22,-21.1351,55.2471,0,0,0
2020/2/23,-21.1351,55.2471,0,0,0
2020/2/24,-21.1351,55.2471,0,0,0
2020/2/25,-21.1351,55.2471,0,0,0
2020/2/26,-21.1351,55.2471,0,0,0
2020/2/27,-21.1351,55.2471,0,0,0
2020/2/28,-21.1351,55.2471,0,0,0
2020/2/29,-21.1351,55.2471,0,0,0
2020/3/1,-21.1351,55.2471,0,0,0
2020/3/2,-21.1351,55.2471,0,0,0
2020/3/3,-21.1351,55.2471,0,0,0
2020/3/4,-21.1351,55.2471,0,0,0
2020/3/5,-21.1351,55.2471,0,0,0
2020/3/6,-21.1351,55.2471,0,0,0
2020/3/7,-21.1351,55.2471,0,0,0
2020/3/8,-21.1351,55.2471,0,0,0
2020/3/9,-21.1351,55.2471,0,0,0
2020/3/10,-21.1351,55.2471,0,0,0
2020/3/11,-21.1351,55.2471,1,0,0
2020/3/12,-21.1351,55.2471,1,0,0
2020/3/13,-21.1351,55.2471,5,0,0
2020/3/14,-21.1351,55.2471,6,0,0
2020/3/15,-21.1351,55.2471,7,0,0
2020/3/16,-21.1351,55.2471,9,0,0
2020/3/17,-21.1351,55.2471,9,0,0
2020/3/18,-21.1351,55.2471,12,0,0
2020/3/19,-21.1351,55.2471,14,0,0
2020/3/20,-21.1351,55.2471,28,0,0
2020/3/21,-21.1351,55.2471,45,0,0
2020/3/22,-21.1351,55.2471,64,0,0
2020/3/23,-21.1351,55.2471,71,0,0
2020/3/24,-21.1351,55.2471,94,1,0
2020/3/25,-21.1351,55.2471,111,1,0
2020/3/26,-21.1351,55.2471,135,1,0
2020/3/27,-21.1351,55.2471,145,1,0
2020/3/28,-21.1351,55.2471,183,1,0
2020/3/29,-21.1351,55.2471,183,1,0
2020/3/30,-21.1351,55.2471,224,1,0
2020/3/31,-21.1351,55.2471,247,1,0
2020/4/1,-21.1351,55.2471,281,40,0
2020/4/2,-21.1351,55.2471,308,40,0
2020/4/3,-21.1351,55.2471,321,40,0
2020/4/4,-21.1351,55.2471,334,40,0
2020/4/5,-21.1351,55.2471,344,40,0
2020/4/6,-21.1351,55.2471,349,40,0
2020/4/7,-21.1351,55.2471,358,40,0
2020/4/8,-21.1351,55.2471,358,40,0
2020/4/9,-21.1351,55.2471,362,40,0
2020/4/10,-21.1351,55.2471,382,40,0
2020/4/11,-21.1351,55.2471,388,40,0
2020/4/12,-21.1351,55.2471,389,40,0
2020/4/13,-21.1351,55.2471,391,40,0
2020/4/14,-21.1351,55.2471,391,40,0
2020/4/15,-21.1351,55.2471,391,237,0
2020/4/16,-21.1351,55.2471,394,237,0
2020/4/17,-21.1351,55.2471,402,237,0
2020/4/18,-21.1351,55.2471,407,237,0
2020/1/22,17.9,-62.8333,0,0,0
2020/1/23,17.9,-62.8333,0,0,0
2020/1/24,17.9,-62.8333,0,0,0
2020/1/25,17.9,-62.8333,0,0,0
2020/1/26,17.9,-62.8333,0,0,0
2020/1/27,17.9,-62.8333,0,0,0
2020/1/28,17.9,-62.8333,0,0,0
2020/1/29,17.9,-62.8333,0,0,0
2020/1/30,17.9,-62.8333,0,0,0
2020/1/31,17.9,-62.8333,0,0,0
2020/2/1,17.9,-62.8333,0,0,0
2020/2/2,17.9,-62.8333,0,0,0
2020/2/3,17.9,-62.8333,0,0,0
2020/2/4,17.9,-62.8333,0,0,0
2020/2/5,17.9,-62.8333,0,0,0
2020/2/6,17.9,-62.8333,0,0,0
2020/2/7,17.9,-62.8333,0,0,0
2020/2/8,17.9,-62.8333,0,0,0
2020/2/9,17.9,-62.8333,0,0,0
2020/2/10,17.9,-62.8333,0,0,0
2020/2/11,17.9,-62.8333,0,0,0
2020/2/12,17.9,-62.8333,0,0,0
2020/2/13,17.9,-62.8333,0,0,0
2020/2/14,17.9,-62.8333,0,0,0
2020/2/15,17.9,-62.8333,0,0,0
2020/2/16,17.9,-62.8333,0,0,0
2020/2/17,17.9,-62.8333,0,0,0
2020/2/18,17.9,-62.8333,0,0,0
2020/2/19,17.9,-62.8333,0,0,0
2020/2/20,17.9,-62.8333,0,0,0
2020/2/21,17.9,-62.8333,0,0,0
2020/2/22,17.9,-62.8333,0,0,0
2020/2/23,17.9,-62.8333,0,0,0
2020/2/24,17.9,-62.8333,0,0,0
2020/2/25,17.9,-62.8333,0,0,0
2020/2/26,17.9,-62.8333,0,0,0
2020/2/27,17.9,-62.8333,0,0,0
2020/2/28,17.9,-62.8333,0,0,0
2020/2/29,17.9,-62.8333,0,0,0
2020/3/1,17.9,-62.8333,0,0,0
2020/3/2,17.9,-62.8333,0,0,0
2020/3/3,17.9,-62.8333,0,0,0
2020/3/4,17.9,-62.8333,3,0,0
2020/3/5,17.9,-62.8333,3,0,0
2020/3/6,17.9,-62.8333,3,0,0
2020/3/7,17.9,-62.8333,3,0,0
2020/3/8,17.9,-62.8333,3,0,0
2020/3/9,17.9,-62.8333,1,0,0
2020/3/10,17.9,-62.8333,1,0,0
2020/3/11,17.9,-62.8333,1,0,0
2020/3/12,17.9,-62.8333,1,0,0
2020/3/13,17.9,-62.8333,1,0,0
2020/3/14,17.9,-62.8333,1,0,0
2020/3/15,17.9,-62.8333,1,0,0
2020/3/16,17.9,-62.8333,3,0,0
2020/3/17,17.9,-62.8333,3,0,0
2020/3/18,17.9,-62.8333,3,0,0
2020/3/19,17.9,-62.8333,3,0,0
2020/3/20,17.9,-62.8333,3,0,0
2020/3/21,17.9,-62.8333,3,0,0
2020/3/22,17.9,-62.8333,3,0,0
2020/3/23,17.9,-62.8333,3,0,0
2020/3/24,17.9,-62.8333,3,0,0
2020/3/25,17.9,-62.8333,3,0,0
2020/3/26,17.9,-62.8333,3,0,0
2020/3/27,17.9,-62.8333,5,0,0
2020/3/28,17.9,-62.8333,5,0,0
2020/3/29,17.9,-62.8333,5,0,0
2020/3/30,17.9,-62.8333,6,1,0
2020/3/31,17.9,-62.8333,6,1,0
2020/4/1,17.9,-62.8333,6,1,0
2020/4/2,17.9,-62.8333,6,1,0
2020/4/3,17.9,-62.8333,6,1,0
2020/4/4,17.9,-62.8333,6,1,0
2020/4/5,17.9,-62.8333,6,1,0
2020/4/6,17.9,-62.8333,6,1,0
2020/4/7,17.9,-62.8333,6,1,0
2020/4/8,17.9,-62.8333,6,1,0
2020/4/9,17.9,-62.8333,6,1,0
2020/4/10,17.9,-62.8333,6,1,0
2020/4/11,17.9,-62.8333,6,1,0
2020/4/12,17.9,-62.8333,6,4,0
2020/4/13,17.9,-62.8333,6,4,0
2020/4/14,17.9,-62.8333,6,4,0
2020/4/15,17.9,-62.8333,6,4,0
2020/4/16,17.9,-62.8333,6,4,0
2020/4/17,17.9,-62.8333,6,4,0
2020/4/18,17.9,-62.8333,6,5,0
2020/1/22,46.8852,-56.3159,0,0,0
2020/1/23,46.8852,-56.3159,0,0,0
2020/1/24,46.8852,-56.3159,0,0,0
2020/1/25,46.8852,-56.3159,0,0,0
2020/1/26,46.8852,-56.3159,0,0,0
2020/1/27,46.8852,-56.3159,0,0,0
2020/1/28,46.8852,-56.3159,0,0,0
2020/1/29,46.8852,-56.3159,0,0,0
2020/1/30,46.8852,-56.3159,0,0,0
2020/1/31,46.8852,-56.3159,0,0,0
2020/2/1,46.8852,-56.3159,0,0,0
2020/2/2,46.8852,-56.3159,0,0,0
2020/2/3,46.8852,-56.3159,0,0,0
2020/2/4,46.8852,-56.3159,0,0,0
2020/2/5,46.8852,-56.3159,0,0,0
2020/2/6,46.8852,-56.3159,0,0,0
2020/2/7,46.8852,-56.3159,0,0,0
2020/2/8,46.8852,-56.3159,0,0,0
2020/2/9,46.8852,-56.3159,0,0,0
2020/2/10,46.8852,-56.3159,0,0,0
2020/2/11,46.8852,-56.3159,0,0,0
2020/2/12,46.8852,-56.3159,0,0,0
2020/2/13,46.8852,-56.3159,0,0,0
2020/2/14,46.8852,-56.3159,0,0,0
2020/2/15,46.8852,-56.3159,0,0,0
2020/2/16,46.8852,-56.3159,0,0,0
2020/2/17,46.8852,-56.3159,0,0,0
2020/2/18,46.8852,-56.3159,0,0,0
2020/2/19,46.8852,-56.3159,0,0,0
2020/2/20,46.8852,-56.3159,0,0,0
2020/2/21,46.8852,-56.3159,0,0,0
2020/2/22,46.8852,-56.3159,0,0,0
2020/2/23,46.8852,-56.3159,0,0,0
2020/2/24,46.8852,-56.3159,0,0,0
2020/2/25,46.8852,-56.3159,0,0,0
2020/2/26,46.8852,-56.3159,0,0,0
2020/2/27,46.8852,-56.3159,0,0,0
2020/2/28,46.8852,-56.3159,0,0,0
2020/2/29,46.8852,-56.3159,0,0,0
2020/3/1,46.8852,-56.3159,0,0,0
2020/3/2,46.8852,-56.3159,0,0,0
2020/3/3,46.8852,-56.3159,0,0,0
2020/3/4,46.8852,-56.3159,0,0,0
2020/3/5,46.8852,-56.3159,0,0,0
2020/3/6,46.8852,-56.3159,0,0,0
2020/3/7,46.8852,-56.3159,0,0,0
2020/3/8,46.8852,-56.3159,0,0,0
2020/3/9,46.8852,-56.3159,0,0,0
2020/3/10,46.8852,-56.3159,0,0,0
2020/3/11,46.8852,-56.3159,0,0,0
2020/3/12,46.8852,-56.3159,0,0,0
2020/3/13,46.8852,-56.3159,0,0,0
2020/3/14,46.8852,-56.3159,0,0,0
2020/3/15,46.8852,-56.3159,0,0,0
2020/3/16,46.8852,-56.3159,0,0,0
2020/3/17,46.8852,-56.3159,0,0,0
2020/3/18,46.8852,-56.3159,0,0,0
2020/3/19,46.8852,-56.3159,0,0,0
2020/3/20,46.8852,-56.3159,0,0,0
2020/3/21,46.8852,-56.3159,0,0,0
2020/3/22,46.8852,-56.3159,0,0,0
2020/3/23,46.8852,-56.3159,0,0,0
2020/3/24,46.8852,-56.3159,0,0,0
2020/3/25,46.8852,-56.3159,0,0,0
2020/3/26,46.8852,-56.3159,0,0,0
2020/3/27,46.8852,-56.3159,0,0,0
2020/3/28,46.8852,-56.3159,0,0,0
2020/3/29,46.8852,-56.3159,0,0,0
2020/3/30,46.8852,-56.3159,0,0,0
2020/3/31,46.8852,-56.3159,0,0,0
2020/4/1,46.8852,-56.3159,0,0,0
2020/4/2,46.8852,-56.3159,0,0,0
2020/4/3,46.8852,-56.3159,0,0,0
2020/4/4,46.8852,-56.3159,0,0,0
2020/4/5,46.8852,-56.3159,1,0,0
2020/4/6,46.8852,-56.3159,1,0,0
2020/4/7,46.8852,-56.3159,1,0,0
2020/4/8,46.8852,-56.3159,1,0,0
2020/4/9,46.8852,-56.3159,1,0,0
2020/4/10,46.8852,-56.3159,1,0,0
2020/4/11,46.8852,-56.3159,1,0,0
2020/4/12,46.8852,-56.3159,1,0,0
2020/4/13,46.8852,-56.3159,1,0,0
2020/4/14,46.8852,-56.3159,1,0,0
2020/4/15,46.8852,-56.3159,1,0,0
2020/4/16,46.8852,-56.3159,1,0,0
2020/4/17,46.8852,-56.3159,1,0,0
2020/4/18,46.8852,-56.3159,1,0,0
2020/1/22,18.0708,-63.0501,0,0,0
2020/1/23,18.0708,-63.0501,0,0,0
2020/1/24,18.0708,-63.0501,0,0,0
2020/1/25,18.0708,-63.0501,0,0,0
2020/1/26,18.0708,-63.0501,0,0,0
2020/1/27,18.0708,-63.0501,0,0,0
2020/1/28,18.0708,-63.0501,0,0,0
2020/1/29,18.0708,-63.0501,0,0,0
2020/1/30,18.0708,-63.0501,0,0,0
2020/1/31,18.0708,-63.0501,0,0,0
2020/2/1,18.0708,-63.0501,0,0,0
2020/2/2,18.0708,-63.0501,0,0,0
2020/2/3,18.0708,-63.0501,0,0,0
2020/2/4,18.0708,-63.0501,0,0,0
2020/2/5,18.0708,-63.0501,0,0,0
2020/2/6,18.0708,-63.0501,0,0,0
2020/2/7,18.0708,-63.0501,0,0,0
2020/2/8,18.0708,-63.0501,0,0,0
2020/2/9,18.0708,-63.0501,0,0,0
2020/2/10,18.0708,-63.0501,0,0,0
2020/2/11,18.0708,-63.0501,0,0,0
2020/2/12,18.0708,-63.0501,0,0,0
2020/2/13,18.0708,-63.0501,0,0,0
2020/2/14,18.0708,-63.0501,0,0,0
2020/2/15,18.0708,-63.0501,0,0,0
2020/2/16,18.0708,-63.0501,0,0,0
2020/2/17,18.0708,-63.0501,0,0,0
2020/2/18,18.0708,-63.0501,0,0,0
2020/2/19,18.0708,-63.0501,0,0,0
2020/2/20,18.0708,-63.0501,0,0,0
2020/2/21,18.0708,-63.0501,0,0,0
2020/2/22,18.0708,-63.0501,0,0,0
2020/2/23,18.0708,-63.0501,0,0,0
2020/2/24,18.0708,-63.0501,0,0,0
2020/2/25,18.0708,-63.0501,0,0,0
2020/2/26,18.0708,-63.0501,0,0,0
2020/2/27,18.0708,-63.0501,0,0,0
2020/2/28,18.0708,-63.0501,0,0,0
2020/2/29,18.0708,-63.0501,0,0,0
2020/3/1,18.0708,-63.0501,0,0,0
2020/3/2,18.0708,-63.0501,0,0,0
2020/3/3,18.0708,-63.0501,0,0,0
2020/3/4,18.0708,-63.0501,0,0,0
2020/3/5,18.0708,-63.0501,0,0,0
2020/3/6,18.0708,-63.0501,0,0,0
2020/3/7,18.0708,-63.0501,0,0,0
2020/3/8,18.0708,-63.0501,0,0,0
2020/3/9,18.0708,-63.0501,2,0,0
2020/3/10,18.0708,-63.0501,2,0,0
2020/3/11,18.0708,-63.0501,2,0,0
2020/3/12,18.0708,-63.0501,2,0,0
2020/3/13,18.0708,-63.0501,2,0,0
2020/3/14,18.0708,-63.0501,2,0,0
2020/3/15,18.0708,-63.0501,2,0,0
2020/3/16,18.0708,-63.0501,2,0,0
2020/3/17,18.0708,-63.0501,2,0,0
2020/3/18,18.0708,-63.0501,3,0,0
2020/3/19,18.0708,-63.0501,4,0,0
2020/3/20,18.0708,-63.0501,4,0,0
2020/3/21,18.0708,-63.0501,4,0,0
2020/3/22,18.0708,-63.0501,5,0,0
2020/3/23,18.0708,-63.0501,8,0,0
2020/3/24,18.0708,-63.0501,8,0,0
2020/3/25,18.0708,-63.0501,11,0,0
2020/3/26,18.0708,-63.0501,11,0,0
2020/3/27,18.0708,-63.0501,11,0,0
2020/3/28,18.0708,-63.0501,11,0,0
2020/3/29,18.0708,-63.0501,11,0,0
2020/3/30,18.0708,-63.0501,15,2,1
2020/3/31,18.0708,-63.0501,15,2,1
2020/4/1,18.0708,-63.0501,15,2,1
2020/4/2,18.0708,-63.0501,22,2,1
2020/4/3,18.0708,-63.0501,22,2,1
2020/4/4,18.0708,-63.0501,24,5,2
2020/4/5,18.0708,-63.0501,32,7,2
2020/4/6,18.0708,-63.0501,32,7,2
2020/4/7,18.0708,-63.0501,32,7,2
2020/4/8,18.0708,-63.0501,32,7,2
2020/4/9,18.0708,-63.0501,32,7,2
2020/4/10,18.0708,-63.0501,32,11,2
2020/4/11,18.0708,-63.0501,32,11,2
2020/4/12,18.0708,-63.0501,32,11,2
2020/4/13,18.0708,-63.0501,32,11,2
2020/4/14,18.0708,-63.0501,32,11,2
2020/4/15,18.0708,-63.0501,35,13,2
2020/4/16,18.0708,-63.0501,35,13,2
2020/4/17,18.0708,-63.0501,35,13,2
2020/4/18,18.0708,-63.0501,37,19,2
2020/1/22,-0.8037,11.6094,0,0,0
2020/1/23,-0.8037,11.6094,0,0,0
2020/1/24,-0.8037,11.6094,0,0,0
2020/1/25,-0.8037,11.6094,0,0,0
2020/1/26,-0.8037,11.6094,0,0,0
2020/1/27,-0.8037,11.6094,0,0,0
2020/1/28,-0.8037,11.6094,0,0,0
2020/1/29,-0.8037,11.6094,0,0,0
2020/1/30,-0.8037,11.6094,0,0,0
2020/1/31,-0.8037,11.6094,0,0,0
2020/2/1,-0.8037,11.6094,0,0,0
2020/2/2,-0.8037,11.6094,0,0,0
2020/2/3,-0.8037,11.6094,0,0,0
2020/2/4,-0.8037,11.6094,0,0,0
2020/2/5,-0.8037,11.6094,0,0,0
2020/2/6,-0.8037,11.6094,0,0,0
2020/2/7,-0.8037,11.6094,0,0,0
2020/2/8,-0.8037,11.6094,0,0,0
2020/2/9,-0.8037,11.6094,0,0,0
2020/2/10,-0.8037,11.6094,0,0,0
2020/2/11,-0.8037,11.6094,0,0,0
2020/2/12,-0.8037,11.6094,0,0,0
2020/2/13,-0.8037,11.6094,0,0,0
2020/2/14,-0.8037,11.6094,0,0,0
2020/2/15,-0.8037,11.6094,0,0,0
2020/2/16,-0.8037,11.6094,0,0,0
2020/2/17,-0.8037,11.6094,0,0,0
2020/2/18,-0.8037,11.6094,0,0,0
2020/2/19,-0.8037,11.6094,0,0,0
2020/2/20,-0.8037,11.6094,0,0,0
2020/2/21,-0.8037,11.6094,0,0,0
2020/2/22,-0.8037,11.6094,0,0,0
2020/2/23,-0.8037,11.6094,0,0,0
2020/2/24,-0.8037,11.6094,0,0,0
